date,close,high,low,open,volume
2020-01-02,72.4005126953125,72.46077614730521,71.15667416341765,71.40977771923563,135480400
2020-01-03,71.6966552734375,72.45597354015936,71.47247692584565,71.62916047987068,146322800
2020-01-06,72.2679214477539,72.306490935931,70.56849521434884,70.8191932093111,118387200
2020-01-07,71.92805480957031,72.53309491165653,71.70869494472285,72.2775784441153,108872000
2020-01-08,73.08512115478516,73.38643848288913,71.63156665826679,71.63156665826679,132079200
2020-01-09,74.63748931884766,74.83032941641996,73.81067654984861,74.06136720541696,170108400
2020-01-10,74.80624389648438,75.37031642330658,74.30485508599608,74.87133314916862,140644800
2020-01-13,76.40441131591797,76.43093105955663,75.00388930942306,75.12201067519445,121532000
2020-01-14,75.37271118164062,76.5514679630278,75.24977872842311,76.34175230410106,161954400
2020-01-15,75.0497055053711,76.0524904138791,74.6182170498927,75.17264532410701,121923600
2020-01-16,75.98981475830078,76.1007048279931,75.23049658770428,75.5920773695483,108829200
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400
2020-01-21,76.3104019165039,76.90097930249982,76.17299948734095,76.45985409290795,110843200
2020-01-22,76.58282470703125,77.13483282510693,76.48881015774946,76.79494595339592,101832400
2020-01-23,76.95162200927734,77.03116654175618,76.0886451198764,76.6358420591075,104472000
2020-01-24,76.7298355102539,77.93992295405599,76.5394009459346,77.1974804769854,146537600
2020-01-27,74.47357940673828,75.15334557711078,73.49248860994267,74.74114561147599,161940000
2020-01-28,76.58036804199219,76.75151414831822,75.25457238901554,75.35340531136629,162234000
2020-01-29,78.18338775634766,79.02948893915872,77.46987057591716,78.209907499375,216229200
2020-01-30,78.07010650634766,78.1231386457578,76.83591201430718,77.26740045058162,126743200
2020-01-31,74.60855865478516,77.78323285410741,74.31447274556798,77.36138873428479,199588400
2020-02-03,74.40367126464844,75.56795795185045,72.85128411079334,73.35267280813538,173788400
2020-02-04,76.86002349853516,77.05045810466474,75.60172207527795,76.00669078804627,136616400
2020-02-05,77.48675537109375,78.28464294726993,76.88412080562057,77.98573120045752,118826800
2020-02-06,78.39311218261719,78.39552507490272,77.1999001655233,77.7567339114429,105425600
2020-02-07,77.32752990722656,78.14180794117812,76.83702966688513,77.8929335802923,117684000
2020-02-10,77.6948013305664,77.6948013305664,75.83428641741939,75.91401971596468,109348800
2020-02-11,77.2260513305664,78.26262851927434,77.00858949259958,78.19014369789785,94323200
2020-02-12,79.05998992919922,79.0648197921596,77.67547099896561,77.67547099896561,113730400
2020-02-13,78.49700927734375,78.82320573508036,78.12974054369347,78.3327054260137,94747600
2020-02-14,78.516357421875,78.76523186182376,78.00894143905393,78.4656106619056,80113600
2020-02-18,77.07866668701172,77.25988612279623,76.01792538344428,76.19914481922879,152531200
2020-02-19,78.19497680664062,78.4245243735885,77.32029218115534,77.32029218115534,93984000
2020-02-20,77.3927993774414,78.44387387788015,76.88780195801438,77.95579204697857,100566000
2020-02-21,75.64099884033203,77.42903672549149,75.02485563249914,76.98685711850104,129554000
2020-02-24,72.04800415039062,73.49775945094957,69.88545691802558,71.82571246698684,222195200
2020-02-25,69.60758972167969,73.09908711151304,69.13642361597664,72.71732141374063,230673600
2020-02-26,70.71183776855469,71.97554423056066,69.22583954625632,69.23308803031283,198054800
2020-02-27,66.08950805664062,69.10500169424336,65.95419815371966,67.92103635676665,320605600
2020-02-28,66.05085754394531,67.27107285671417,61.94563554811998,62.1606861550344,426510000
2020-03-02,72.20025634765625,72.8357338359803,67.1043654657983,68.20617931193843,341397200
2020-03-03,69.90721130371094,73.45427795635602,69.05668336601278,73.37454464911569,319475600
2020-03-04,73.14984893798828,73.30932297425433,70.82782674257614,71.627608169565,219178400
2020-03-05,70.77705383300781,72.37902717401828,70.41219640582361,71.40527520257908,187572800
2020-03-06,69.83715057373047,70.2696631046371,67.95247104471461,68.13852037839982,226176800
2020-03-09,64.31356811523438,67.19374467213605,63.54761077884886,63.72883020122201,286744800
2020-03-10,68.94554901123047,69.21133903609883,65.08678222072572,66.96422060751131,285290000
2020-03-11,66.55101776123047,67.95003374263217,65.68841155580724,67.0246098194062,255598800
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000
2020-03-13,67.16474151611328,67.63591489908035,61.119261384040925,64.00427846865324,370732000
2020-03-16,58.524208068847656,62.60043194062402,57.99021323308223,58.46138297821733,322423600
2020-03-17,61.097530364990234,62.245249799692694,57.60361793460999,59.80483021639644,324056000
2020-03-18,59.60186767578125,60.406482464640554,57.29433930824816,57.93465023452481,300233600
2020-03-19,59.145198822021484,61.09270335868853,58.62087096114338,59.77584268914572,271857200
2020-03-20,55.39032745361328,60.848656123776394,55.09070998430256,59.72509337905043,401693200
2020-03-23,54.21360778808594,55.211524041383235,51.37208822817037,55.11004159498472,336752800
2020-03-24,59.65261459350586,59.848331019416534,56.6129597572638,57.110708614992014,287531200
2020-03-25,59.3239860534668,62.39988241978959,59.02920219006361,60.58768835145107,303602000
2020-03-26,62.44578552246094,62.50377336707359,59.52694479994546,59.56560582096582,252087200
2020-03-27,59.86040115356445,61.82481719246613,59.69367869443923,61.07094557233669,204216800
2020-03-30,61.56869125366211,61.740247254497845,60.26149432911051,60.58527581752455,167976400
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000
2020-04-01,58.2100944519043,60.09719207609643,57.78000065964953,59.56078230159109,176218400
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000
2020-04-03,58.33091735839844,59.36749098851091,57.74134949209258,58.66677725772262,129880000
2020-04-06,63.4195556640625,63.574192418824516,60.25667324880632,60.62394199347429,201820400
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200
2020-04-08,64.28941345214844,64.60352421399418,63.1199448269442,63.484794969799864,168895200
2020-04-09,64.7533187866211,65.25590475851683,63.95837493137018,64.92487847473,161834800
2020-04-13,66.02429962158203,66.13303426308396,64.23143158956411,64.83066667987022,131022800
2020-04-14,69.35872650146484,69.64868059310524,67.18409293567838,67.65526649113433,194994800
2020-04-15,68.72563171386719,69.18471930712683,67.80745652734791,68.23513158350792,131154400
2020-04-16,69.27171325683594,69.63657063800945,68.22305798705365,69.43843567778042,157125200
2020-04-17,68.3318099975586,69.33456350529407,66.89655138464681,68.7884865443206,215250000
2020-04-20,66.91348266601562,68.06120610179272,66.89415583158684,67.15994589148215,130015200
2020-04-21,64.84516143798828,66.99080126610937,64.13478048479037,66.75642377646463,180991600
2020-04-22,66.71292114257812,67.14784486961675,65.77058148476895,66.11126755910753,116862400
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400
2020-04-24,68.37287902832031,68.38254612868516,66.93037215656294,66.97870028455014,126161200
2020-04-27,68.42118835449219,68.75221455611273,67.64315290025561,68.09015477903662,117087600
2020-04-28,67.31214141845703,69.06392923095741,67.22032976851494,68.88270980207805,112004800
2020-04-29,69.52300262451172,69.99175732397147,68.59516032345273,68.79812513551234,137280800
2020-04-30,70.98970031738281,71.16608991336996,69.67284332982524,70.06185756526263,183064000
2020-05-01,69.8468246459961,72.24616888644995,69.0687886861115,69.16543760450267,240616800
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000
2020-05-05,71.89818572998047,72.72937922531955,71.14914413694595,71.2941211184745,147751200
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600
2020-05-07,73.39146423339844,73.7369949485584,72.9637889533335,73.2658213930559,115215200
2020-05-08,75.1382827758789,75.19158466112692,73.72336874196486,74.05044815626871,133838400
2020-05-11,76.32061004638672,76.81485582493812,74.4380900872954,74.64645469079235,145946400
2020-05-12,75.44839477539062,77.45447232361859,75.32725480896673,77.00382780374734,162301200
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200
2020-05-15,74.5519790649414,74.59801285788724,72.73487900802405,72.76880175811006,166348400
2020-05-18,76.30850982666016,76.68162311206635,75.18433442581173,75.8748339325949,135178400
2020-05-19,75.86756896972656,77.17102926581177,75.83607138413613,76.32547436249678,101729600
2020-05-20,77.34305572509766,77.41331160943199,76.68647152801736,76.72523721961544,111504800
2020-05-21,76.76641082763672,77.7452239875939,76.5289737926269,77.20493698671349,102688800
2020-05-22,77.26066589355469,77.34304019898961,76.4029926993938,76.5047461498377,81803200
2020-05-26,76.73734283447266,78.55686050645615,76.68161577577496,78.37757568234818,125522000
2020-05-27,77.07170104980469,77.21707055459125,75.8554578938175,76.59441646239908,112945200
2020-05-28,77.10560607910156,78.36303980666368,76.47083369438819,76.74702903556799,133560800
2020-05-29,77.03050231933594,77.80821903420895,76.67435043039059,77.34788852176631,153532400
2020-06-01,77.9778060913086,78.09894607051093,76.85362353528801,76.98445678308985,80791200
2020-06-02,78.33879852294922,78.36302799682535,77.27034305104888,77.71129433668344,87642800
2020-06-03,78.77006530761719,79.03173182452788,78.08683399477036,78.65861858793946,104491200
2020-06-04,78.0916748046875,78.89119567752222,77.71856161359257,78.5931960727843,87560400
2020-06-05,80.31580352783203,80.37637351540958,78.31215100053369,78.34122341156335,137250400
2020-06-08,80.79069519042969,80.82461794300563,79.30309967941871,80.01297837924804,95654400
2020-06-09,83.34191131591797,83.73440381053058,80.43940107394053,80.4708986631774,147712400
2020-06-10,85.486083984375,85.95368266276594,83.85069379935202,84.2892200574616,166651600
2020-06-11,81.38185119628906,85.05481691401155,81.28009773597238,84.63082691049463,201662400
2020-06-12,82.0844497680664,84.26496946856898,80.97481077374836,83.5187504243347,200146000
2020-06-15,83.09962463378906,83.7513585021509,80.57748864910177,80.73981952151668,138808800
2020-06-16,85.30191802978516,85.57327777339962,83.5187412202435,85.15170564997885,165428800
2020-06-17,85.18321228027344,86.10629835837992,85.06207229738494,86.04572836693566,114406400
2020-06-18,85.21714782714844,85.6338697266432,84.60902265567091,85.13961645194037,96820400
2020-06-19,84.73015594482422,86.38735014117718,83.62293464807695,85.92217671437545,264476000
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200
2020-06-23,88.80287170410156,90.22021092110661,87.77075672869731,88.18990371305667,212155600
2020-06-24,87.23533630371094,89.3504433677871,86.86222303304002,88.43220009652119,192623200
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400
2020-06-26,85.67748260498047,88.50973656249651,85.52968795154212,88.2892608623175,205256800
2020-06-29,87.65205383300781,87.74654657742667,85.10811395697272,85.58540582946648,130646000
2020-06-30,88.38375091552734,88.66964696675093,87.22080974313869,87.240188892032,140223200
2020-07-01,88.21656799316406,89.00397799978875,88.16811642903573,88.46127316123845,110737200
2020-07-02,88.21656799316406,89.75747265090347,88.10270349025298,89.12270022857078,114041600
2020-07-06,90.57638549804688,91.0439841546096,89.61210837219791,89.6436059572989,118655600
2020-07-07,90.29534912109375,91.73206799049615,90.18390237243692,90.95435112872555,112424400
2020-07-08,92.3983154296875,92.42981301031341,91.18449035546323,91.27171499364255,117092000
2020-07-09,92.79566955566406,93.34321735378231,91.74901813164107,93.28991545550893,125642800
2020-07-10,92.95796203613281,93.01611424728237,91.78048512195744,92.39102788555245,90257200
2020-07-13,92.52913665771484,96.86837145256374,92.31592911855529,94.26143682269026,191649200
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200
2020-07-15,94.70723724365234,96.18272134953932,93.51037361994408,95.93317328027695,153198000
2020-07-16,93.54188537597656,94.39713348994569,92.94345347342261,93.58065106367306,110577600
2020-07-17,93.35289001464844,94.14756798104436,92.88044113908421,93.99251265271707,92186800
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000
2020-07-21,94.00463104248047,96.18515083470295,93.75508296201137,96.11004463336359,103433200
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600
2020-07-23,89.97795867919922,94.07975781052636,89.16874426666178,94.00222642645338,197004400
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800
2020-07-27,91.88226318359375,91.97433076494785,90.59333922603253,90.81623268150157,121214000
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600
2020-07-29,92.10516357421875,92.28929873601002,90.81865739523712,90.85499791564365,90329200
2020-07-30,93.21965789794922,93.32383652649061,90.87196403764284,91.27899267505967,158130000
2020-07-31,102.97868347167969,103.12889587437893,97.71151174507618,99.70790378289954,374336800
2020-08-03,105.5735092163086,108.19013023936542,104.56078059833798,104.85878026409463,308151200
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600
2020-08-05,106.66377258300781,106.98358396526419,105.53474686841106,105.99992773294753,121776800
2020-08-06,110.38518524169922,110.87943850296628,106.40695185464003,106.99569046941184,202428800
2020-08-07,107.87550354003906,110.363351174005,107.07939259345517,109.90704232526846,198045600
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400
2020-08-12,109.71770477294922,109.97498398938008,107.08422600127558,107.2783964791796,165598000
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000
2020-08-14,111.55994415283203,111.64974819993897,109.75170070282874,111.48470252378944,165565200
2020-08-17,111.2686767578125,112.70556367842538,110.64247058340116,112.68129051352851,119561600
2020-08-18,112.19586181640625,112.62061629597079,110.68616274132592,111.02111317320909,105633600
2020-08-19,112.33662414550781,113.74923783578949,112.24196843606359,112.60361413274605,145538000
2020-08-20,114.829345703125,114.94342292138063,112.36091202603218,112.37790398361146,126907200
2020-08-21,120.74677276611328,121.22977689357654,115.77592935893642,115.78806223773633,338054800
2020-08-24,122.19092559814453,125.03314486284968,120.32686221834298,124.9481850882098,345937600
2020-08-25,121.18852233886719,121.53318353096768,119.4676607314497,121.06474178007431,211495600
2020-08-26,122.8365707397461,123.29287960664668,121.43851930194522,122.50404983764719,163022400
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400
2020-08-28,121.17153930664062,122.7589022198581,120.94823653884207,122.34142892911956,187630000
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700
2020-09-01,130.2709503173828,130.87289803905446,126.72729105741708,128.89232070779244,151948100
2020-09-02,127.57198333740234,133.96029325325117,123.30017227103977,133.58165552152477,200119000
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600
2020-09-04,117.43611907958984,120.09629366493147,107.65948471911047,116.57204769157234,332607200
2020-09-08,109.53324127197266,115.52349034053138,109.3973204514996,110.63031858211357,231366600
2020-09-09,113.90213775634766,115.66911573534202,111.90215372713668,113.8438880955757,176940500
2020-09-10,110.18373107910156,116.98951312845449,109.22257449751976,116.85359229498353,182274400
2020-09-11,108.73714447021484,111.87304930648419,106.79540974753245,111.23227329257654,180860300
2020-09-14,111.99923706054688,112.55263104986112,109.51381948146934,111.37788266577749,140150100
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000
2020-09-16,108.86332702636719,112.62058543101998,108.77595254136814,111.87302101100224,154679000
2020-09-17,107.12549591064453,108.9313097079175,105.54298485481058,106.52356291630672,178011000
2020-09-18,103.7274398803711,107.64974394669376,102.9992895380195,107.18373187558059,287104900
2020-09-21,106.8730697631836,106.97986575435861,100.0964130289504,101.49446425369291,195713800
2020-09-22,108.55268859863281,109.57210239698612,105.97989574902564,109.39734595747215,183055400
2020-09-23,103.99930572509766,108.84393137946276,103.65949625131259,108.36820848614498,150718700
2020-09-24,105.06726837158203,107.03812795513899,101.94107424298952,102.10611991881453,167743300
2020-09-25,109.00897216796875,109.16431448128618,104.53327361353669,105.2711347875361,149981400
2020-09-28,111.61090087890625,111.96041368995603,109.49440992627346,111.65944720543573,137672400
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200
2020-09-30,112.43610382080078,113.84386540156856,110.30991014805001,110.47495575875568,142675200
2020-10-01,113.3875961303711,114.29050304173128,112.45556438431055,114.2128318777771,116120400
2020-10-02,109.72742462158203,112.00896881944756,108.9507351859753,109.60121453266758,144712000
2020-10-05,113.10602569580078,113.2516572532297,110.24197049725645,110.59148327223437,106243800
2020-10-06,109.86334991455078,112.73711630408881,108.97985709448719,112.32934639868184,161498200
2020-10-07,111.72740936279297,112.18371817362878,110.80508099423795,111.28081129884058,96849000
2020-10-08,111.62060546875,113.00894588963777,111.25167118458671,112.86331432521168,83477200
2020-10-09,113.56233978271484,113.59146461414193,111.57205902106843,111.9215718124515,100506900
2020-10-12,120.7759017944336,121.53317715466372,115.80505821466257,116.56233357489269,240226800
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500
2020-10-14,117.6594009399414,119.44579307201987,116.13513969852242,117.47493379758126,150712000
2020-10-15,117.19339752197266,117.66912045188067,114.70797946369227,115.26137355970408,112559200
2020-10-16,115.55261993408203,118.00892036442943,115.34873869497103,117.74678205190853,115393800
2020-10-19,112.6011962890625,116.9118422011094,112.29051903948137,116.46524411778215,120639300
2020-10-20,114.08660888671875,115.51378488263892,112.26137377590751,112.81476779400624,124423700
2020-10-21,113.46525573730469,115.25164788351834,113.05748587164362,113.27107784719725,89946000
2020-10-22,112.37789916992188,114.60118635769001,111.25168945435153,114.02837075211397,101988000
2020-10-23,111.68856811523438,113.15457972080071,110.95070693925585,112.99923740706663,82572600
2020-10-26,111.69828796386719,113.15458894171616,109.59150025316038,110.688585063703,111850700
2020-10-27,113.20313262939453,113.86332273009963,111.20314823922772,112.12546926784462,92276800
2020-10-28,107.96045684814453,112.06722939685507,107.86337158513633,111.69830243457162,143937800
2020-10-29,111.96040344238281,113.52350020230705,108.93129515957777,109.09634821039327,146129200
2020-10-30,105.68863677978516,108.7274493921632,104.58184842091872,107.82454231970571,190272600
2020-11-02,105.60122680664062,107.45558679697702,104.19347226654686,105.93132552110745,122866900
2020-11-03,107.22256469726562,108.24197070611564,105.5623828481715,106.46528954579757,107624400
2020-11-04,111.6011962890625,112.22255078584597,109.07694271998845,110.81479612438059,138235500
2020-11-05,115.56234741210938,116.13516303960806,113.46527764397302,114.51380882447592,126387100
2020-11-06,115.4310302734375,115.92702142810049,112.94131732140758,115.07118700641044,114457900
2020-11-09,113.12611389160156,118.64042665215963,112.86353074963101,117.19134078148167,154515300
2020-11-10,112.78572082519531,114.36123445028848,110.99623930767311,112.37725487942362,138023400
2020-11-11,116.2090835571289,116.3452388928094,113.24283383562194,113.97224059958567,112295000
2020-11-12,115.93675994873047,117.22051541325983,115.31433350652887,116.33550583009225,103162300
2020-11-13,115.98540496826172,116.38414348107418,114.633571669367,116.16046289142338,81581900
2020-11-16,116.996826171875,117.66787522451466,114.90585901966058,115.65471322677983,91183000
2020-11-17,116.11182403564453,117.35667698637204,115.69363055189307,116.26743436443991,74271000
2020-11-18,114.78915405273438,116.53000547162844,114.7599789740788,115.35323030643576,76322100
2020-11-19,115.3824234008789,115.7908894056509,113.60266912591757,114.36125096903965,74113000
2020-11-20,114.11810302734375,115.50883872913519,114.06948036722605,115.38241090893905,73604300
2020-11-23,110.72393798828125,114.39042656864258,110.62668524347754,113.96250558761568,127959300
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200
2020-11-25,112.84406280517578,113.5442943299849,112.00767597497685,112.37724673524147,76499200
2020-11-27,113.38871002197266,114.26399962865095,113.02887409805055,113.36926243956174,46691300
2020-11-30,115.7811508178711,117.64843004399634,113.60265096748358,113.75826127961471,169410200
2020-12-01,119.35039520263672,120.07980194572332,116.71480639467286,117.68734871878834,127728200
2020-12-02,119.70051574707031,119.98255392256038,117.57064559900594,118.66961579736986,89004200
2020-12-03,119.56436157226562,120.38129360308123,118.85440237603919,120.12843050881996,78967600
2020-12-04,118.8932876586914,119.4865390127896,118.18332856578574,119.23367595532766,78260400
2020-12-07,120.35210418701172,121.14958854018184,118.89329080292673,118.95164096391939,86712000
2020-12-08,120.96481323242188,121.54834457068203,119.71023272701726,120.95509315138429,82225500
2020-12-09,118.43620300292969,122.49170271232049,117.67762117756554,121.1106943933289,115089200
2020-12-10,119.85609436035156,120.46880067316184,116.85094263147249,117.19133090530717,81312200
2020-12-11,119.04891967773438,119.38930803641776,117.23999020597732,119.06836726112641,86939800
2020-12-14,118.43620300292969,119.96309415447033,118.20279492279666,119.23368741163418,79184500
2020-12-15,124.36870574951172,124.3881607505194,120.72167215100104,120.92590514212858,157243700
2020-12-16,124.3006362915039,124.84525763713049,123.08495834508075,123.91162528457596,98208600
2020-12-17,125.16616821289062,126.02201002953473,124.52428685040753,125.36067366945107,94359800
2020-12-18,123.18219757080078,125.55520289308356,122.65702389685748,125.41904757982878,192541500
2020-12-21,124.7090835571289,124.78688871478423,120.06033297589273,121.58722395031434,121251600
2020-12-22,128.25885009765625,130.71938029303678,126.09007064495803,127.99625958942822,168904800
2020-12-23,127.36416625976562,128.79379001399928,127.18910090140182,128.5312142361838,88223700
2020-12-24,128.34642028808594,129.79551379030826,127.5003131582361,127.71427367104259,54930100
2020-12-28,132.93682861328125,133.5689752639016,129.84413593469228,130.31096699096756,124486200
2020-12-29,131.16677856445312,134.97914269594398,130.6513323196226,134.25947087325437,121047300
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100
